epoch,loss,nmi,ari,q,dbi
168,-0.0007480969652533531,0.5242358831477533,0.4667374152881274,0.7491823861938587,0.7063149271953757
170,-0.0007481990032829344,0.5242358831477533,0.4667374152881274,0.7491823861938587,0.6983074100419676
172,-0.0007482942310161889,0.5238507542609296,0.46597338418547823,0.7492422987108147,0.6851451198146343
174,-0.0007484173402190208,0.5238507542609296,0.46597338418547823,0.7492422987108147,0.6729542488813371
176,-0.000748542370274663,0.5242123285555298,0.4668875293612201,0.7494314413422356,0.6636647901309121
178,-0.0007487505208700895,0.5248319012867371,0.46738455361462916,0.7495271254728206,0.6616150891223742
180,-0.0007489089039154351,0.5244234812782108,0.4666340278139243,0.7495907354069405,0.6474643285194536
182,-0.0007489034906029701,0.5250559849995027,0.4671326042005443,0.7498436674587515,0.7733967847295742
184,-0.0006553392158821225,0.5019891997160678,0.4460570848910335,0.7107598859960648,0.9181316064866132
186,-0.0007174703059718013,0.5159193489143773,0.4558376662129573,0.7354572147090865,0.8818930130170487
188,-0.0007334142574109137,0.5175416673385208,0.4589267461761151,0.7420648761020636,0.792578368084699
190,-0.0007388601661659777,0.517115940149038,0.45776610779698423,0.7431027913561136,0.7117411971836607
192,-0.0007409743266180158,0.5181614005880528,0.4581512079592047,0.7436626090325245,0.7195675822155196
194,-0.0007421101909130812,0.5170574503381374,0.4571909342022621,0.7443696233990363,0.7127090678386916
196,-0.000743120617698878,0.5137696994207784,0.45537239410456093,0.7448426056179777,0.7147618797222288
198,-0.0007436525193043053,0.5140630159410801,0.45568119761227754,0.7449181513890586,0.7275348231656839
200,-0.0007436851155944169,0.5148067736956428,0.4566374485924603,0.7452570932614967,0.7417938329017901
202,-0.0007440747576765716,0.5149113948918265,0.4567272445979002,0.7454633947803383,0.7506713023205571
204,-0.0007444822113029659,0.5146759342830173,0.45598516737423406,0.7454816844312604,0.7753339619184074
206,-0.0007447102689184248,0.5148705659765536,0.45654075489777296,0.7457755752499059,0.7858670606611714
208,-0.0007451953133568168,0.5149944235536958,0.4565945911517138,0.7461911039137914,0.8195525346036505
210,-0.0007453900179825723,0.5166715228157632,0.45811302933587567,0.7466926065010501,0.791612415977277
212,-0.000745563767850399,0.5158190069256384,0.45744871956698296,0.7468388160166655,0.7910875001458328
214,-0.0007460798951797187,0.5166029467101584,0.457908812810412,0.7460957787557466,0.7335569029642439
216,-0.0007452444406226277,0.5178318989546613,0.45911712930910675,0.7465882352349927,0.7069339573175409
218,-0.0007451073615811765,0.5133982694920657,0.4571583794577911,0.7463571287136248,0.6760024862016478
220,-0.0007286739419214427,0.4913639736266074,0.4781063675325726,0.7079882769619609,0.7712062003951232
222,-0.0007010960835032165,0.4727925311396407,0.43123555806153635,0.6885651702441631,0.9865667833197249
224,-0.0007141610840335488,0.49076828519233945,0.4214929444752923,0.726872045386765,0.9850890828782277
226,-0.0007321929442696273,0.5002964816128657,0.4382170348575503,0.7383564923271055,0.9265153642912468
228,-0.0007371977553702891,0.5032154711970478,0.44144862937791446,0.7407069188798161,0.6802518786281451
230,-0.0007401047041639686,0.5037184811178368,0.44280007702838386,0.7438693772156683,0.6545715410804805
232,-0.0007424197974614799,0.5024257212617723,0.442977747379651,0.7444070103890961,0.6419851818078431
234,-0.0007429453544318676,0.5021125063585317,0.443023834483349,0.7447492727575309,0.7206111502546934
236,-0.0007431296980939806,0.5011535042295775,0.44212355141508114,0.7449510153251121,0.7213622095988376
238,-0.0007433944847434759,0.5016308001625082,0.4425848924341132,0.7453466569102717,0.6379991026845692
240,-0.0007437244639731944,0.5016125478855069,0.44334249015458077,0.7454870331221091,0.6734851365719661
242,-0.0007444107322953641,0.5014795095301743,0.4437956406621933,0.7459117335343962,0.6660743498861368
244,-0.0007450376870110631,0.5021858208617811,0.44429378730516256,0.7462443215928731,0.6545734684623639
246,-0.000745357247069478,0.5011366821154724,0.44312230743071546,0.7462496702837218,0.6390259309949611
248,-0.0007456846651621163,0.5024340287644996,0.44458713328360633,0.7464874895915912,0.6387387056217604
250,-0.0007456830353476107,0.5025298468168353,0.4446904715818242,0.7465056356534973,0.6200278267074404
252,-0.0007459690677933395,0.5025082720746251,0.4452172315307581,0.746658414366598,0.6018347741185379
254,-0.0007463076617568731,0.5020563622588605,0.4447712253577539,0.7459803690840787,0.6002675209883632
256,-0.0007466107490472496,0.507196920288576,0.44898768966522284,0.7445687813643282,0.5874310372533799
258,-0.0007372736581601202,0.4722047103698262,0.420192869768628,0.6958054489446996,0.789020882844376
260,-0.0006909420480951667,0.4740198721335912,0.37213950492127196,0.701705970330776,0.9736524355777616
262,-0.0007227619644254446,0.5160300127520993,0.4618193786459902,0.733619077868467,0.5639961411332346
264,-0.0007338280556723475,0.5223608733224248,0.4667460119282744,0.7396727369401841,0.537809897090933
266,-0.0007432521670125425,0.5286410692486638,0.4691188667475152,0.7474850383834979,0.5514315794203125
268,-0.00074729387415573,0.5288600749811047,0.46873200049704583,0.7494648796343535,0.5398839255951802
270,-0.0007490184507332742,0.5325430244160869,0.47148858313763503,0.7509799411888107,0.5225056553595705
272,-0.000749875558540225,0.5340023497172791,0.47418384362526134,0.7512249399474837,0.5056473399445799
274,-0.0007503432570956647,0.5349875278686024,0.47511332686547214,0.7518027959940388,0.4934331590762317
276,-0.0007513131131418049,0.5340615401143703,0.47473453516598985,0.7521689838822766,0.4716445441936827
278,-0.0007514580502174795,0.5342602199997687,0.47488971620564024,0.7525601921565649,0.46783168789111973
280,-0.000751817540731281,0.5356304014873625,0.47675857708104274,0.7526537942464169,0.47354483986505125
282,-0.0007521586958318949,0.5348093013763214,0.4763148656445175,0.7526631634297156,0.4647732723629038
284,-0.0007519709761254489,0.5353377632878094,0.4765599439370366,0.7527729192838757,0.4555361750723575
286,-0.0007522486848756671,0.5355854200318443,0.4768454879183084,0.7528253651719959,0.4239500717857326
288,-0.0007524203392677009,0.5359185284127075,0.4771962718417356,0.7528984519811767,0.4090750831610011
290,-0.0007505094399675727,0.5332040561863461,0.47508220280011826,0.7498944261759329,0.4276805861169683
292,-0.0007480073254555464,0.5319456894715492,0.4785220521357037,0.7509924872790901,0.441655543811987
294,-0.0007456257590092719,0.512553699381006,0.4694469290374559,0.737377107545732,0.5532608202211611
296,-0.0006888576899655163,0.49637192541648767,0.4307869625755882,0.7261487516155559,0.8501625468073105
298,-0.0007209075847640634,0.5197254619970741,0.48096604899705886,0.7403745641534903,0.6270498773447432
300,-0.0007404402713291347,0.529314793284573,0.485955573246759,0.7476415145137624,0.5979263853306789
